Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent
Barbados,2020-03-23,17,0,0,Americas
Belarus,2020-03-23,81,0,22,Europe
Belgium,2020-03-23,3743,88,401,Europe
Belize,2020-03-23,1,0,0,Americas
Benin,2020-03-23,5,0,0,Africa
Bhutan,2020-03-23,2,0,0,Asia
Bolivia,2020-03-23,27,0,0,Americas
Bosnia and Herzegovina,2020-03-23,132,1,2,Europe
Brazil,2020-03-23,1924,34,2,Americas
Brunei,2020-03-23,91,0,2,Asia
Bulgaria,2020-03-23,201,3,3,Europe
Burkina Faso,2020-03-23,99,4,5,Africa
Cabo Verde,2020-03-23,3,0,0,Africa
Cambodia,2020-03-23,87,0,2,Asia
Cameroon,2020-03-23,56,0,2,Africa
Canada,2020-03-23,2088,25,0,Americas
Central African Republic,2020-03-23,3,0,0,Africa
Chad,2020-03-23,1,0,0,Africa
Chile,2020-03-23,746,2,11,Americas
China,2020-03-23,81496,3274,72819,Asia
Colombia,2020-03-23,277,3,3,Americas
Congo (Brazzaville),2020-03-23,4,0,0,Africa
Congo (Kinshasa),2020-03-23,36,1,0,Africa
Costa Rica,2020-03-23,158,2,2,Americas
Cote d'Ivoire,2020-03-23,25,0,2,Africa
Croatia,2020-03-23,315,1,5,Europe
Cruise Ship,2020-03-23,712,8,567,Outro
Cuba,2020-03-23,40,1,0,Americas
Cyprus,2020-03-23,116,1,3,Asia
Czechia,2020-03-23,1236,1,7,Europe
Denmark,2020-03-23,1572,24,24,Europe
Djibouti,2020-03-23,3,0,0,Africa
Dominica,2020-03-23,2,0,0,Americas
Dominican Republic,2020-03-23,245,3,3,Americas
Ecuador,2020-03-23,981,18,3,Americas
Egypt,2020-03-23,366,19,68,Africa
El Salvador,2020-03-23,3,0,0,Americas
Equatorial Guinea,2020-03-23,9,0,0,Africa
Eritrea,2020-03-23,1,0,0,Africa
Estonia,2020-03-23,352,0,4,Europe
Eswatini,2020-03-23,4,0,0,Africa
Ethiopia,2020-03-23,11,0,0,Africa
Fiji,2020-03-23,3,0,0,Oceania
Finland,2020-03-23,700,1,10,Europe
France,2020-03-23,20123,862,2207,Europe
Gabon,2020-03-23,5,1,0,Africa
Gambia,2020-03-23,2,1,0,Africa
Georgia,2020-03-23,61,0,8,Asia
Germany,2020-03-23,29056,123,453,Europe
Ghana,2020-03-23,27,2,0,Africa
Greece,2020-03-23,695,17,29,Europe
Grenada,2020-03-23,1,0,0,Americas
Guatemala,2020-03-23,20,1,0,Americas
Guinea,2020-03-23,4,0,0,Africa
Guyana,2020-03-23,20,1,0,Americas
Haiti,2020-03-23,6,0,0,Americas
Holy See,2020-03-23,1,0,0,Europe
Honduras,2020-03-23,27,0,0,Americas
Hungary,2020-03-23,167,7,16,Europe
Iceland,2020-03-23,588,1,51,Europe
India,2020-03-23,499,10,34,Asia
Indonesia,2020-03-23,579,49,30,Asia
Iran,2020-03-23,23049,1812,8376,Asia
Iraq,2020-03-23,266,23,62,Asia
Ireland,2020-03-23,1125,6,5,Europe
Israel,2020-03-23,1442,1,41,Asia
Italy,2020-03-23,63927,6077,7432,Europe
Jamaica,2020-03-23,19,1,2,Americas
Japan,2020-03-23,1128,42,235,Asia
Jordan,2020-03-23,127,0,1,Asia
Kazakhstan,2020-03-23,62,0,0,Asia
Kenya,2020-03-23,16,0,0,Africa
"Korea, South",2020-03-23,8961,111,3166,Asia
Kuwait,2020-03-23,189,0,30,Asia
Kyrgyzstan,2020-03-23,16,0,0,Asia
Latvia,2020-03-23,180,0,1,Europe
Lebanon,2020-03-23,267,4,8,Asia
Liberia,2020-03-23,3,0,0,Africa
Liechtenstein,2020-03-23,51,0,0,Europe
Lithuania,2020-03-23,179,1,1,Europe
Luxembourg,2020-03-23,875,8,6,Europe
Madagascar,2020-03-23,12,0,0,Africa
Malaysia,2020-03-23,1518,14,159,Asia
Maldives,2020-03-23,13,0,5,Asia
Malta,2020-03-23,107,0,2,Europe
Mauritania,2020-03-23,2,0,0,Africa
Mauritius,2020-03-23,36,2,0,Africa
Mexico,2020-03-23,316,3,4,Americas
Moldova,2020-03-23,109,1,2,Europe
Monaco,2020-03-23,23,0,1,Europe
Mongolia,2020-03-23,10,0,0,Asia
Montenegro,2020-03-23,27,1,0,Europe
Morocco,2020-03-23,143,4,5,Africa
Mozambique,2020-03-23,1,0,0,Africa
Namibia,2020-03-23,4,0,0,Africa
Nepal,2020-03-23,2,0,1,Asia
Netherlands,2020-03-23,4764,214,3,Europe
New Zealand,2020-03-23,102,0,0,Oceania
Nicaragua,2020-03-23,2,0,0,Americas
Niger,2020-03-23,3,0,0,Africa
Nigeria,2020-03-23,40,1,2,Africa
North Macedonia,2020-03-23,136,2,1,Europe
Norway,2020-03-23,2621,10,6,Europe
Oman,2020-03-23,66,0,17,Asia
Pakistan,2020-03-23,875,6,13,Asia
Panama,2020-03-23,313,3,1,Americas
Papua New Guinea,2020-03-23,1,0,0,Oceania
Paraguay,2020-03-23,22,1,0,Americas
Peru,2020-03-23,395,5,1,Americas
Philippines,2020-03-23,462,33,18,Asia
Poland,2020-03-23,749,8,13,Europe
Portugal,2020-03-23,2060,23,14,Europe
Qatar,2020-03-23,501,0,33,Asia
Romania,2020-03-23,576,7,73,Europe
Russia,2020-03-23,438,1,17,Europe
Rwanda,2020-03-23,36,0,0,Africa
Saint Lucia,2020-03-23,3,0,0,Americas
Saint Vincent and the Grenadines,2020-03-23,1,0,0,Americas
San Marino,2020-03-23,187,20,4,Europe
Saudi Arabia,2020-03-23,562,0,19,Asia
Senegal,2020-03-23,79,0,8,Africa
Serbia,2020-03-23,249,3,3,Europe
Seychelles,2020-03-23,7,0,0,Africa
Singapore,2020-03-23,509,2,152,Asia
Slovakia,2020-03-23,186,0,7,Europe
Slovenia,2020-03-23,442,3,0,Europe
Somalia,2020-03-23,1,0,0,Africa
South Africa,2020-03-23,402,0,4,Africa
Spain,2020-03-23,35136,2311,3355,Europe
Sri Lanka,2020-03-23,97,0,2,Asia
Sudan,2020-03-23,2,1,0,Africa
Suriname,2020-03-23,5,0,0,Americas
Sweden,2020-03-23,2046,25,16,Europe
Switzerland,2020-03-23,8795,120,131,Europe
Syria,2020-03-23,1,0,0,Asia
Taiwan*,2020-03-23,195,2,28,Asia
Tanzania,2020-03-23,12,0,0,Africa
Thailand,2020-03-23,721,1,52,Asia
Timor-Leste,2020-03-23,1,0,0,Asia
Togo,2020-03-23,18,0,0,Africa
Trinidad and Tobago,2020-03-23,51,0,0,Americas
Tunisia,2020-03-23,89,3,1,Africa
Turkey,2020-03-23,1529,37,0,Asia
Uganda,2020-03-23,9,0,0,Africa
Ukraine,2020-03-23,73,3,1,Europe
United Arab Emirates,2020-03-23,198,2,41,Asia
United Kingdom,2020-03-23,6726,336,140,Europe
Uruguay,2020-03-23,158,0,0,Americas
US,2020-03-23,43667,552,0,Americas
Uzbekistan,2020-03-23,46,0,0,Asia
Venezuela,2020-03-23,77,0,15,Americas
Vietnam,2020-03-23,123,0,17,Asia
Zambia,2020-03-23,3,0,0,Africa
Zimbabwe,2020-03-23,3,1,0,Africa
Afghanistan,2020-03-24,74,1,1,Asia
Albania,2020-03-24,123,5,10,Europe
Algeria,2020-03-24,264,19,24,Africa
Andorra,2020-03-24,164,1,1,Europe
Angola,2020-03-24,3,0,0,Africa
Antigua and Barbuda,2020-03-24,3,0,0,Americas
Argentina,2020-03-24,387,6,52,Americas
Armenia,2020-03-24,249,0,14,Asia
Australia,2020-03-24,2044,8,119,Oceania
Austria,2020-03-24,5283,28,9,Europe
Azerbaijan,2020-03-24,87,1,10,Asia
Bahamas,2020-03-24,5,0,1,Americas
Bahrain,2020-03-24,392,3,177,Asia
Bangladesh,2020-03-24,39,4,5,Asia
Barbados,2020-03-24,18,0,0,Americas
Belarus,2020-03-24,81,0,22,Europe
Belgium,2020-03-24,4269,122,461,Europe
Belize,2020-03-24,1,0,0,Americas
Benin,2020-03-24,6,0,0,Africa
Bhutan,2020-03-24,2,0,0,Asia
Bolivia,2020-03-24,29,0,0,Americas
Bosnia and Herzegovina,2020-03-24,166,3,2,Europe
Brazil,2020-03-24,2247,46,2,Americas
Brunei,2020-03-24,104,0,2,Asia
Bulgaria,2020-03-24,218,3,3,Europe
Burkina Faso,2020-03-24,114,4,7,Africa
Cabo Verde,2020-03-24,3,1,0,Africa
Cambodia,2020-03-24,91,0,4,Asia
Cameroon,2020-03-24,66,0,2,Africa
Canada,2020-03-24,2790,26,110,Americas
Central African Republic,2020-03-24,3,0,0,Africa
Chad,2020-03-24,3,0,0,Africa
Chile,2020-03-24,922,2,17,Americas
China,2020-03-24,81591,3281,73280,Asia
Colombia,2020-03-24,378,3,6,Americas
Congo (Brazzaville),2020-03-24,4,0,0,Africa
Congo (Kinshasa),2020-03-24,45,2,0,Africa
Costa Rica,2020-03-24,177,2,2,Americas
Cote d'Ivoire,2020-03-24,73,0,2,Africa
Croatia,2020-03-24,382,1,5,Europe
Cuba,2020-03-24,48,1,1,Americas
Cyprus,2020-03-24,124,3,3,Asia
Czechia,2020-03-24,1394,3,10,Europe
Denmark,2020-03-24,1718,32,36,Europe
Djibouti,2020-03-24,3,0,0,Africa
Dominica,2020-03-24,2,0,0,Americas
Dominican Republic,2020-03-24,312,6,3,Americas
Ecuador,2020-03-24,1082,27,3,Americas
Egypt,2020-03-24,402,20,80,Africa
El Salvador,2020-03-24,5,0,0,Americas
Equatorial Guinea,2020-03-24,9,0,0,Africa
Eritrea,2020-03-24,1,0,0,Africa
Estonia,2020-03-24,369,0,7,Europe
Eswatini,2020-03-24,4,0,0,Africa
Ethiopia,2020-03-24,12,0,0,Africa
Fiji,2020-03-24,4,0,0,Oceania
Finland,2020-03-24,792,1,10,Europe
France,2020-03-24,22622,1102,3288,Europe
Gabon,2020-03-24,6,1,0,Africa
Gambia,2020-03-24,3,1,0,Africa
Georgia,2020-03-24,70,0,9,Asia
Germany,2020-03-24,32986,157,3243,Europe
Ghana,2020-03-24,53,2,0,Africa
Greece,2020-03-24,743,20,29,Europe
Grenada,2020-03-24,1,0,0,Americas
Guatemala,2020-03-24,21,1,0,Americas
Guinea,2020-03-24,4,0,0,Africa
Guyana,2020-03-24,5,1,0,Americas
Haiti,2020-03-24,7,0,0,Americas
Holy See,2020-03-24,4,0,0,Europe
Honduras,2020-03-24,30,0,0,Americas
Hungary,2020-03-24,187,9,21,Europe
Iceland,2020-03-24,648,2,51,Europe
India,2020-03-24,536,10,40,Asia
Indonesia,2020-03-24,686,55,30,Asia
Iran,2020-03-24,24811,1934,8913,Asia
Iraq,2020-03-24,316,27,75,Asia
Ireland,2020-03-24,1329,7,5,Europe
Israel,2020-03-24,1930,3,53,Asia
Italy,2020-03-24,69176,6820,8326,Europe
Jamaica,2020-03-24,21,1,2,Americas
Japan,2020-03-24,1193,43,285,Asia
Jordan,2020-03-24,154,0,1,Asia
Kazakhstan,2020-03-24,72,0,0,Asia
Kenya,2020-03-24,25,0,0,Africa
"Korea, South",2020-03-24,9037,120,3507,Asia
Kuwait,2020-03-24,191,0,39,Asia
Kyrgyzstan,2020-03-24,42,0,0,Asia
Laos,2020-03-24,2,0,0,Asia
Latvia,2020-03-24,197,0,1,Europe
Lebanon,2020-03-24,318,4,8,Asia
Liberia,2020-03-24,3,0,0,Africa
Libya,2020-03-24,1,0,0,Africa
Liechtenstein,2020-03-24,51,0,0,Europe
Lithuania,2020-03-24,209,2,1,Europe
Luxembourg,2020-03-24,1099,8,6,Europe
Madagascar,2020-03-24,17,0,0,Africa
Malaysia,2020-03-24,1624,16,183,Asia
Maldives,2020-03-24,13,0,5,Asia
Malta,2020-03-24,110,0,2,Europe
Mauritania,2020-03-24,2,0,0,Africa
Mauritius,2020-03-24,42,2,0,Africa
Mexico,2020-03-24,367,4,4,Americas
Moldova,2020-03-24,125,1,2,Europe
Monaco,2020-03-24,23,0,1,Europe
Mongolia,2020-03-24,10,0,0,Asia
Montenegro,2020-03-24,47,1,0,Europe
Morocco,2020-03-24,170,5,6,Africa
Mozambique,2020-03-24,3,0,0,Africa
Namibia,2020-03-24,7,0,2,Africa
Nepal,2020-03-24,2,0,1,Asia
Netherlands,2020-03-24,5580,277,3,Europe
New Zealand,2020-03-24,155,0,12,Oceania
Nicaragua,2020-03-24,2,0,0,Americas
Niger,2020-03-24,3,0,0,Africa
Nigeria,2020-03-24,44,1,2,Africa
North Macedonia,2020-03-24,148,2,1,Europe
Norway,2020-03-24,2863,12,6,Europe
Oman,2020-03-24,84,0,17,Asia
Pakistan,2020-03-24,972,7,18,Asia
Panama,2020-03-24,345,6,1,Americas
Papua New Guinea,2020-03-24,1,0,0,Oceania
Paraguay,2020-03-24,27,2,0,Americas
Peru,2020-03-24,416,7,1,Americas
Philippines,2020-03-24,552,35,20,Asia
Poland,2020-03-24,901,10,1,Europe
Portugal,2020-03-24,2362,33,22,Europe
Qatar,2020-03-24,526,0,41,Asia
Romania,2020-03-24,794,11,79,Europe
Russia,2020-03-24,495,1,22,Europe
Rwanda,2020-03-24,40,0,0,Africa
Saint Lucia,2020-03-24,3,0,0,Americas
Saint Vincent and the Grenadines,2020-03-24,1,0,0,Americas
San Marino,2020-03-24,187,21,4,Europe
Saudi Arabia,2020-03-24,767,1,28,Asia
Senegal,2020-03-24,86,0,8,Africa
Serbia,2020-03-24,303,3,15,Europe
Seychelles,2020-03-24,7,0,0,Africa
Singapore,2020-03-24,558,2,156,Asia
Slovakia,2020-03-24,204,0,7,Europe
Slovenia,2020-03-24,480,4,3,Europe
Somalia,2020-03-24,1,0,0,Africa
South Africa,2020-03-24,554,0,4,Africa
Spain,2020-03-24,39885,2808,3794,Europe
Sri Lanka,2020-03-24,102,0,2,Asia
Sudan,2020-03-24,3,1,0,Africa
Suriname,2020-03-24,7,0,0,Americas
Sweden,2020-03-24,2286,36,16,Europe
Switzerland,2020-03-24,9877,122,131,Europe
Syria,2020-03-24,1,0,0,Asia
Taiwan*,2020-03-24,215,2,29,Asia
Tanzania,2020-03-24,12,0,0,Africa
Thailand,2020-03-24,827,4,52,Asia
Timor-Leste,2020-03-24,1,0,0,Asia
Togo,2020-03-24,20,0,1,Africa
Trinidad and Tobago,2020-03-24,57,0,0,Americas
Tunisia,2020-03-24,114,4,1,Africa
Turkey,2020-03-24,1872,44,0,Asia
Uganda,2020-03-24,9,0,0,Africa
Ukraine,2020-03-24,97,3,1,Europe
United Arab Emirates,2020-03-24,248,2,45,Asia
United Kingdom,2020-03-24,8164,423,140,Europe
Uruguay,2020-03-24,162,0,0,Americas
US,2020-03-24,53740,706,348,Americas
Uzbekistan,2020-03-24,50,0,0,Asia
Venezuela,2020-03-24,84,0,15,Americas
Vietnam,2020-03-24,134,0,17,Asia
Zambia,2020-03-24,3,0,0,Africa
Zimbabwe,2020-03-24,3,1,0,Africa
Afghanistan,2020-03-25,84,2,2,Asia
Albania,2020-03-25,146,5,17,Europe
Algeria,2020-03-25,302,21,65,Africa
Andorra,2020-03-25,188,1,1,Europe
Angola,2020-03-25,3,0,0,Africa
Antigua and Barbuda,2020-03-25,3,0,0,Americas
Argentina,2020-03-25,387,8,52,Americas
Armenia,2020-03-25,265,0,16,Asia
Australia,2020-03-25,2364,8,119,Oceania
Austria,2020-03-25,5588,30,9,Europe
Azerbaijan,2020-03-25,93,2,10,Asia
Bahamas,2020-03-25,5,0,1,Americas
Bahrain,2020-03-25,419,4,177,Asia
Bangladesh,2020-03-25,39,5,7,Asia
Barbados,2020-03-25,18,0,0,Americas
Belarus,2020-03-25,86,0,29,Europe
Belgium,2020-03-25,4937,178,547,Europe
Belize,2020-03-25,2,0,0,Americas
Benin,2020-03-25,6,0,0,Africa
Bhutan,2020-03-25,2,0,0,Asia
Bolivia,2020-03-25,32,0,0,Americas
Bosnia and Herzegovina,2020-03-25,176,3,2,Europe
Brazil,2020-03-25,2554,59,2,Americas
Brunei,2020-03-25,109,0,2,Asia
Bulgaria,2020-03-25,242,3,4,Europe
Burkina Faso,2020-03-25,146,4,10,Africa
Cabo Verde,2020-03-25,4,1,0,Africa
Cambodia,2020-03-25,96,0,10,Asia
Cameroon,2020-03-25,75,1,2,Africa
Canada,2020-03-25,3251,30,183,Americas
Central African Republic,2020-03-25,3,0,0,Africa
Chad,2020-03-25,3,0,0,Africa
Chile,2020-03-25,1142,3,22,Americas
China,2020-03-25,81661,3285,73773,Asia
Colombia,2020-03-25,470,4,8,Americas
Congo (Brazzaville),2020-03-25,4,0,0,Africa
Congo (Kinshasa),2020-03-25,48,2,0,Africa
Costa Rica,2020-03-25,201,2,2,Americas
Cote d'Ivoire,2020-03-25,80,0,3,Africa
Croatia,2020-03-25,442,1,22,Europe
Cuba,2020-03-25,57,1,1,Americas
Cyprus,2020-03-25,132,3,3,Asia
Czechia,2020-03-25,1654,6,10,Europe
Denmark,2020-03-25,1862,34,41,Europe
Diamond Princess,2020-03-25,712,10,587,Outro
Djibouti,2020-03-25,11,0,0,Africa
Dominica,2020-03-25,7,0,0,Americas
Dominican Republic,2020-03-25,392,10,3,Americas
Ecuador,2020-03-25,1173,28,3,Americas
Egypt,2020-03-25,456,21,95,Africa
El Salvador,2020-03-25,9,0,0,Americas
Equatorial Guinea,2020-03-25,9,0,0,Africa
Eritrea,2020-03-25,4,0,0,Africa
Estonia,2020-03-25,404,1,8,Europe
Eswatini,2020-03-25,4,0,0,Africa
Ethiopia,2020-03-25,12,0,0,Africa
Fiji,2020-03-25,5,0,0,Oceania
Finland,2020-03-25,880,3,10,Europe
France,2020-03-25,25600,1333,3907,Europe
Gabon,2020-03-25,6,1,0,Africa
Gambia,2020-03-25,3,1,0,Africa
Georgia,2020-03-25,75,0,10,Asia
Germany,2020-03-25,37323,206,3547,Europe
Ghana,2020-03-25,93,4,0,Africa
Greece,2020-03-25,821,22,36,Europe
Grenada,2020-03-25,1,0,0,Americas
Guatemala,2020-03-25,24,1,4,Americas
Guinea,2020-03-25,4,0,0,Africa
Guinea-Bissau,2020-03-25,2,0,0,Africa
Guyana,2020-03-25,5,1,0,Americas
Haiti,2020-03-25,8,0,0,Americas
Holy See,2020-03-25,4,0,0,Europe
Honduras,2020-03-25,36,0,0,Americas
Hungary,2020-03-25,226,10,21,Europe
Iceland,2020-03-25,737,2,56,Europe
India,2020-03-25,657,12,43,Asia
Indonesia,2020-03-25,790,58,31,Asia
Iran,2020-03-25,27017,2077,9625,Asia
Iraq,2020-03-25,346,29,103,Asia
Ireland,2020-03-25,1564,9,5,Europe
Israel,2020-03-25,2369,5,58,Asia
Italy,2020-03-25,74386,7503,9362,Europe
Jamaica,2020-03-25,26,1,2,Americas
Japan,2020-03-25,1307,45,310,Asia
Jordan,2020-03-25,172,0,1,Asia
Kazakhstan,2020-03-25,81,0,0,Asia
Kenya,2020-03-25,28,0,1,Africa
"Korea, South",2020-03-25,9137,126,3730,Asia
Kuwait,2020-03-25,195,0,43,Asia
Kyrgyzstan,2020-03-25,44,0,0,Asia
Laos,2020-03-25,3,0,0,Asia
Latvia,2020-03-25,221,0,1,Europe
Lebanon,2020-03-25,333,6,20,Asia
Liberia,2020-03-25,3,0,0,Africa
Libya,2020-03-25,1,0,0,Africa
Liechtenstein,2020-03-25,51,0,0,Europe
Lithuania,2020-03-25,274,4,1,Europe
Luxembourg,2020-03-25,1333,8,6,Europe
Madagascar,2020-03-25,19,0,0,Africa
Malaysia,2020-03-25,1796,20,199,Asia
Maldives,2020-03-25,13,0,8,Asia
Mali,2020-03-25,2,0,0,Africa
Malta,2020-03-25,129,0,2,Europe
Mauritania,2020-03-25,2,0,0,Africa
Mauritius,2020-03-25,48,2,0,Africa
Mexico,2020-03-25,405,5,4,Americas
Moldova,2020-03-25,149,1,2,Europe
Monaco,2020-03-25,31,0,1,Europe
Mongolia,2020-03-25,10,0,0,Asia
Montenegro,2020-03-25,52,1,0,Europe
Morocco,2020-03-25,225,6,7,Africa
Mozambique,2020-03-25,5,0,0,Africa
Namibia,2020-03-25,7,0,2,Africa
Nepal,2020-03-25,3,0,1,Asia
Netherlands,2020-03-25,6438,357,4,Europe
New Zealand,2020-03-25,205,0,22,Oceania
Nicaragua,2020-03-25,2,0,0,Americas
Niger,2020-03-25,7,1,0,Africa
Nigeria,2020-03-25,51,1,2,Africa
North Macedonia,2020-03-25,177,3,1,Europe
Norway,2020-03-25,3084,14,6,Europe
Oman,2020-03-25,99,0,17,Asia
Pakistan,2020-03-25,1063,8,21,Asia
Panama,2020-03-25,443,8,1,Americas
Papua New Guinea,2020-03-25,1,0,0,Oceania
Paraguay,2020-03-25,37,3,0,Americas
Peru,2020-03-25,480,9,1,Americas
Philippines,2020-03-25,636,38,26,Asia
Poland,2020-03-25,1051,14,7,Europe
Portugal,2020-03-25,2995,43,22,Europe
Qatar,2020-03-25,537,0,41,Asia
Romania,2020-03-25,906,17,86,Europe
Russia,2020-03-25,658,3,29,Europe
Rwanda,2020-03-25,41,0,0,Africa
Saint Kitts and Nevis,2020-03-25,2,0,0,Americas
Saint Lucia,2020-03-25,3,0,0,Americas
Saint Vincent and the Grenadines,2020-03-25,1,0,0,Americas
San Marino,2020-03-25,208,21,4,Europe
Saudi Arabia,2020-03-25,900,2,29,Asia
Senegal,2020-03-25,99,0,9,Africa
Serbia,2020-03-25,384,4,15,Europe
Seychelles,2020-03-25,7,0,0,Africa
Singapore,2020-03-25,631,2,160,Asia
Slovakia,2020-03-25,216,0,7,Europe
Slovenia,2020-03-25,528,5,10,Europe
Somalia,2020-03-25,1,0,0,Africa
South Africa,2020-03-25,709,0,12,Africa
Spain,2020-03-25,49515,3647,5367,Europe
Sri Lanka,2020-03-25,102,0,3,Asia
Sudan,2020-03-25,3,1,0,Africa
Suriname,2020-03-25,8,0,0,Americas
Sweden,2020-03-25,2526,62,16,Europe
Switzerland,2020-03-25,10897,153,131,Europe
Syria,2020-03-25,5,0,0,Asia
Taiwan*,2020-03-25,235,2,29,Asia
Tanzania,2020-03-25,12,0,0,Africa
Thailand,2020-03-25,934,4,70,Asia
Timor-Leste,2020-03-25,1,0,0,Asia
Togo,2020-03-25,23,0,1,Africa
Trinidad and Tobago,2020-03-25,60,1,0,Americas
Tunisia,2020-03-25,173,5,2,Africa
Turkey,2020-03-25,2433,59,26,Asia
Uganda,2020-03-25,14,0,0,Africa
Ukraine,2020-03-25,145,5,1,Europe
United Arab Emirates,2020-03-25,333,2,52,Asia
United Kingdom,2020-03-25,9640,466,140,Europe
Uruguay,2020-03-25,189,0,0,Americas
US,2020-03-25,65778,942,361,Americas
Uzbekistan,2020-03-25,60,0,0,Asia
Venezuela,2020-03-25,91,0,15,Americas
Vietnam,2020-03-25,141,0,17,Asia
Zambia,2020-03-25,12,0,0,Africa
Zimbabwe,2020-03-25,3,1,0,Africa
Afghanistan,2020-03-26,94,4,2,Asia
Albania,2020-03-26,174,6,17,Europe
Algeria,2020-03-26,367,25,29,Africa
Andorra,2020-03-26,224,3,1,Europe
Angola,2020-03-26,4,0,0,Africa
Antigua and Barbuda,2020-03-26,7,0,0,Americas
Argentina,2020-03-26,502,9,63,Americas
Armenia,2020-03-26,290,1,18,Asia
Australia,2020-03-26,2810,13,172,Oceania
Austria,2020-03-26,6909,49,112,Europe
Azerbaijan,2020-03-26,122,3,15,Asia
Bahamas,2020-03-26,9,0,1,Americas
Bahrain,2020-03-26,458,4,204,Asia
Bangladesh,2020-03-26,44,5,11,Asia
Barbados,2020-03-26,18,0,0,Americas
Belarus,2020-03-26,86,0,29,Europe
Belgium,2020-03-26,6235,220,675,Europe
Belize,2020-03-26,2,0,0,Americas
Benin,2020-03-26,6,0,0,Africa
Bhutan,2020-03-26,2,0,0,Asia
Bolivia,2020-03-26,43,0,0,Americas
Bosnia and Herzegovina,2020-03-26,191,3,2,Europe
Brazil,2020-03-26,2985,77,6,Americas
Brunei,2020-03-26,114,0,5,Asia
Bulgaria,2020-03-26,264,3,8,Europe
Burkina Faso,2020-03-26,152,7,10,Africa
Cabo Verde,2020-03-26,4,1,0,Africa
Cambodia,2020-03-26,96,0,10,Asia
Cameroon,2020-03-26,75,1,2,Africa
Canada,2020-03-26,4042,38,184,Americas
Central African Republic,2020-03-26,3,0,0,Africa
Chad,2020-03-26,3,0,0,Africa
Chile,2020-03-26,1306,4,22,Americas
China,2020-03-26,81782,3291,74181,Asia
Colombia,2020-03-26,491,6,8,Americas
Congo (Brazzaville),2020-03-26,4,0,0,Africa
Congo (Kinshasa),2020-03-26,51,3,0,Africa
Costa Rica,2020-03-26,231,2,2,Americas
Cote d'Ivoire,2020-03-26,96,0,3,Africa
Croatia,2020-03-26,495,3,22,Europe
Cuba,2020-03-26,67,2,1,Americas
Cyprus,2020-03-26,146,3,4,Asia
Czechia,2020-03-26,1925,9,10,Europe
Denmark,2020-03-26,2023,41,50,Europe
Diamond Princess,2020-03-26,712,10,597,Outro
Djibouti,2020-03-26,11,0,0,Africa
Dominica,2020-03-26,11,0,0,Americas
Dominican Republic,2020-03-26,488,10,3,Americas
Ecuador,2020-03-26,1403,34,3,Americas
Egypt,2020-03-26,495,24,102,Africa
El Salvador,2020-03-26,13,0,0,Americas
Equatorial Guinea,2020-03-26,12,0,0,Africa
Eritrea,2020-03-26,6,0,0,Africa
Estonia,2020-03-26,538,1,8,Europe
Eswatini,2020-03-26,6,0,0,Africa
Ethiopia,2020-03-26,12,0,0,Africa
Fiji,2020-03-26,5,0,0,Oceania
Finland,2020-03-26,958,5,10,Europe
France,2020-03-26,29551,1698,4955,Europe
Gabon,2020-03-26,7,1,0,Africa
Gambia,2020-03-26,3,1,0,Africa
Georgia,2020-03-26,79,0,11,Asia
Germany,2020-03-26,43938,267,5673,Europe
Ghana,2020-03-26,132,4,1,Africa
Greece,2020-03-26,892,26,36,Europe
Grenada,2020-03-26,7,0,0,Americas
Guatemala,2020-03-26,25,1,4,Americas
Guinea,2020-03-26,4,0,0,Africa
Guinea-Bissau,2020-03-26,2,0,0,Africa
Guyana,2020-03-26,5,1,0,Americas
Haiti,2020-03-26,8,0,0,Americas
Holy See,2020-03-26,4,0,0,Europe
Honduras,2020-03-26,52,1,0,Americas
Hungary,2020-03-26,261,10,28,Europe
Iceland,2020-03-26,802,2,82,Europe
India,2020-03-26,727,20,45,Asia
Indonesia,2020-03-26,893,78,35,Asia
Iran,2020-03-26,29406,2234,10457,Asia
Iraq,2020-03-26,382,36,105,Asia
Ireland,2020-03-26,1819,19,5,Europe
Israel,2020-03-26,2693,8,68,Asia
Italy,2020-03-26,80589,8215,10361,Europe
Jamaica,2020-03-26,26,1,2,Americas
Japan,2020-03-26,1387,47,359,Asia
Jordan,2020-03-26,212,0,1,Asia
Kazakhstan,2020-03-26,111,1,2,Asia
Kenya,2020-03-26,31,1,1,Africa
"Korea, South",2020-03-26,9241,131,4144,Asia
Kosovo,2020-03-26,71,1,0,Outro
Kuwait,2020-03-26,208,0,49,Asia
Kyrgyzstan,2020-03-26,44,0,0,Asia
Laos,2020-03-26,6,0,0,Asia
Latvia,2020-03-26,244,0,1,Europe
Lebanon,2020-03-26,368,6,23,Asia
Liberia,2020-03-26,3,0,0,Africa
Libya,2020-03-26,1,0,0,Africa
Liechtenstein,2020-03-26,56,0,0,Europe
Lithuania,2020-03-26,299,4,1,Europe
Luxembourg,2020-03-26,1453,9,6,Europe
Madagascar,2020-03-26,23,0,0,Africa
Malaysia,2020-03-26,2031,23,215,Asia
Maldives,2020-03-26,13,0,8,Asia
Mali,2020-03-26,4,0,0,Africa
Malta,2020-03-26,134,0,2,Europe
Mauritania,2020-03-26,3,0,0,Africa
Mauritius,2020-03-26,81,2,0,Africa
Mexico,2020-03-26,475,6,4,Americas
Moldova,2020-03-26,177,1,2,Europe
Monaco,2020-03-26,33,0,1,Europe
Mongolia,2020-03-26,11,0,0,Asia
