city,city_ibge_code,date,estimated_population_2019,is_repeated,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,place_type,state,new_confirmed,new_deaths
Nanuque,3144300,2020-04-06,40750,False,False,2,4.90798,2020-04-06,,0,city,MG,0,0
Nova Lima,3144805,2020-04-06,94889,False,False,37,38.99293,2020-04-06,,0,city,MG,0,0
Ouro Fino,3146008,2020-04-06,33639,False,False,1,2.97274,2020-04-06,1.0,1,city,MG,1,1
Paracatu,3147006,2020-04-06,93158,False,False,1,1.07345,2020-04-06,,0,city,MG,0,0
Paraisópolis,3147303,2020-04-06,21083,False,False,1,4.74316,2020-04-06,,0,city,MG,0,0
Patos de Minas,3148004,2020-04-06,152488,False,False,4,2.62316,2020-04-06,,0,city,MG,1,0
Patrocínio,3148103,2020-04-06,90757,False,False,5,5.50922,2020-04-06,,0,city,MG,2,0
Pouso Alegre,3152501,2020-04-06,150737,False,False,5,3.31704,2020-04-06,,0,city,MG,1,0
Poços de Caldas,3151800,2020-04-06,167397,False,False,2,1.19476,2020-04-06,,0,city,MG,0,0
Ribeirão das Neves,3154606,2020-04-06,334858,False,False,1,0.29863,2020-04-06,,0,city,MG,0,0
Sabará,3156700,2020-04-06,136344,False,False,4,2.93376,2020-04-06,,0,city,MG,0,0
Santa Luzia,3157807,2020-04-06,219134,False,False,1,0.45634,2020-04-06,,0,city,MG,0,0
Santana do Paraíso,3158953,2020-04-06,34663,False,False,1,2.88492,2020-04-06,,0,city,MG,0,0
Santo Antônio do Monte,3160405,2020-04-06,28243,False,False,2,7.0814,2020-04-06,,0,city,MG,0,0
Sarzedo,3165537,2020-04-06,32752,False,False,1,3.05325,2020-04-06,,0,city,MG,0,0
Senador Amaral,3165578,2020-04-06,5356,False,False,1,18.67065,2020-04-06,,0,city,MG,1,0
Serra do Salitre,3166808,2020-04-06,11582,False,False,1,8.63409,2020-04-06,,0,city,MG,0,0
Sete Lagoas,3167202,2020-04-06,239639,False,False,3,1.25188,2020-04-06,,0,city,MG,0,0
São João del Rei,3162500,2020-04-06,90082,False,False,3,3.3303,2020-04-06,,0,city,MG,0,0
Timóteo,3168705,2020-04-06,89842,False,False,3,3.3392,2020-04-06,,0,city,MG,0,0
Toledo,3169109,2020-04-06,6258,False,False,1,15.97955,2020-04-06,,0,city,MG,0,0
Uberaba,3170107,2020-04-06,333783,False,False,11,3.29555,2020-04-06,,0,city,MG,0,0
Uberlândia,3170206,2020-04-06,691305,False,False,35,5.06289,2020-04-06,0.0571,2,city,MG,1,0
Ubá,3169901,2020-04-06,115552,False,False,1,0.86541,2020-04-06,,0,city,MG,1,0
Unaí,3170404,2020-04-06,84378,False,False,1,1.18514,2020-04-06,,0,city,MG,0,0
Varginha,3170701,2020-04-06,135558,False,False,4,2.95077,2020-04-06,,0,city,MG,1,0
Alcinópolis,5000252,2020-04-06,5343,False,False,1,18.71608,2020-04-06,,0,city,MS,0,0
Batayporã,5002001,2020-04-06,11329,False,False,5,44.13452,2020-04-06,0.2,1,city,MS,0,0
Campo Grande,5002704,2020-04-06,895982,False,False,44,4.91081,2020-04-06,,0,city,MS,1,0
Chapadão do Sul,5002951,2020-04-06,25218,False,False,1,3.96542,2020-04-06,,0,city,MS,0,0
Dourados,5003702,2020-04-06,222949,False,False,6,2.6912,2020-04-06,,0,city,MS,0,0
Nova Andradina,5006200,2020-04-06,54374,False,False,3,5.51734,2020-04-06,,0,city,MS,0,0
Ponta Porã,5006606,2020-04-06,92526,False,False,1,1.08078,2020-04-06,,0,city,MS,0,0
Rio Verde de Mato Grosso,5007406,2020-04-06,19746,False,False,1,5.06432,2020-04-06,,0,city,MS,0,0
Sidrolândia,5007901,2020-04-06,57665,False,False,1,1.73415,2020-04-06,,0,city,MS,0,0
Três Lagoas,5008305,2020-04-06,121388,False,False,3,2.47141,2020-04-06,,0,city,MS,0,0
Alta Floresta,5100250,2020-04-06,51782,False,False,1,1.93117,2020-04-06,,0,city,MT,0,0
Aripuanã,5101407,2020-04-06,22354,False,False,1,4.47347,2020-04-06,,0,city,MT,1,0
Campo Novo do Parecis,5102637,2020-04-06,35360,False,False,1,2.82805,2020-04-06,,0,city,MT,0,0
Canarana,5102702,2020-04-06,21579,False,False,1,4.63414,2020-04-06,,0,city,MT,1,0
Cuiabá,5103403,2020-04-06,612547,False,False,43,7.01987,2020-04-06,,0,city,MT,5,0
Cáceres,5102504,2020-04-06,94376,False,False,2,2.11918,2020-04-06,,0,city,MT,2,0
Importados/Indefinidos,,2020-04-06,,False,False,2,,2020-04-06,,0,city,MT,2,0
Lucas do Rio Verde,5105259,2020-04-06,65534,False,False,1,1.52593,2020-04-06,1.0,1,city,MT,0,0
Nova Monte Verde,5108956,2020-04-06,9178,False,False,1,10.89562,2020-04-06,,0,city,MT,0,0
Nova Mutum,5106224,2020-04-06,45378,False,False,1,2.20371,2020-04-06,,0,city,MT,0,0
Rondonópolis,5107602,2020-04-06,232491,False,False,6,2.58075,2020-04-06,,0,city,MT,0,0
Sinop,5107909,2020-04-06,142996,False,False,4,2.79728,2020-04-06,,0,city,MT,1,0
São José dos Quatro Marcos,5107107,2020-04-06,18906,False,False,2,10.57865,2020-04-06,,0,city,MT,2,0
Tangará da Serra,5107958,2020-04-06,103750,False,False,4,3.85542,2020-04-06,,0,city,MT,0,0
União do Sul,5108303,2020-04-06,3525,False,False,1,28.36879,2020-04-06,,0,city,MT,1,0
Várzea Grande,5108402,2020-04-06,284971,False,False,5,1.75456,2020-04-06,,0,city,MT,1,0
Abaetetuba,1500107,2020-04-06,157698,False,False,1,0.63412,2020-04-06,,0,city,PA,0,0
Altamira,1500602,2020-04-06,114594,False,False,2,1.74529,2020-04-06,,0,city,PA,1,0
Ananindeua,1500800,2020-04-06,530598,False,False,14,2.63853,2020-04-06,,0,city,PA,4,0
Barcarena,1501303,2020-04-06,124680,False,False,3,2.40616,2020-04-06,,0,city,PA,0,0
Belém,1501402,2020-04-06,1492745,False,False,75,5.0243,2020-04-06,0.04,3,city,PA,26,3
Benevides,1501501,2020-04-06,62737,False,False,1,1.59396,2020-04-06,,0,city,PA,0,0
Cametá,1502103,2020-04-06,137890,False,False,1,0.72522,2020-04-06,1.0,1,city,PA,1,1
Castanhal,1502400,2020-04-06,200793,False,False,2,0.99605,2020-04-06,,0,city,PA,0,0
Goianésia do Pará,1503093,2020-04-06,40475,False,False,1,2.47066,2020-04-06,,0,city,PA,0,0
Itaituba,1503606,2020-04-06,101247,False,False,3,2.96305,2020-04-06,,0,city,PA,0,0
Marabá,1504208,2020-04-06,279349,False,False,2,0.71595,2020-04-06,,0,city,PA,0,0
Marituba,1504422,2020-04-06,131521,False,False,2,1.52067,2020-04-06,,0,city,PA,0,0
Novo Progresso,1505031,2020-04-06,25762,False,False,1,3.88169,2020-04-06,,0,city,PA,0,0
Oeiras do Pará,1505205,2020-04-06,32512,False,False,1,3.07579,2020-04-06,,0,city,PA,0,0
Parauapebas,1505536,2020-04-06,208273,False,False,2,0.96028,2020-04-06,,0,city,PA,0,0
Santarém,1506807,2020-04-06,304589,False,False,10,3.28311,2020-04-06,0.1,1,city,PA,5,0
São Geraldo do Araguaia,1507458,2020-04-06,24847,False,False,1,4.02463,2020-04-06,,0,city,PA,0,0
Tucuruí,1508100,2020-04-06,113659,False,False,1,0.87982,2020-04-06,,0,city,PA,0,0
Cabedelo,2503209,2020-04-06,67736,False,False,1,1.47632,2020-04-06,,0,city,PB,0,0
Campina Grande,2504009,2020-04-06,409731,False,False,3,0.73219,2020-04-06,,0,city,PB,0,0
Igaracy,2502607,2020-04-06,6117,False,False,1,16.34788,2020-04-06,,0,city,PB,0,0
João Pessoa,2507507,2020-04-06,809015,False,False,27,3.33739,2020-04-06,0.0741,2,city,PB,1,0
Junco do Seridó,2507804,2020-04-06,7150,False,False,1,13.98601,2020-04-06,1.0,1,city,PB,0,0
Patos,2510808,2020-04-06,107605,False,False,1,0.92932,2020-04-06,1.0,1,city,PB,0,0
Serra Branca,2515500,2020-04-06,13699,False,False,1,7.2998,2020-04-06,,0,city,PB,0,0
Sousa,2516201,2020-04-06,69444,False,False,1,1.44001,2020-04-06,,0,city,PB,0,0
Aliança,2600708,2020-04-06,38386,False,False,1,2.60512,2020-04-06,,0,city,PE,0,0
Belo Jardim,2601706,2020-04-06,76439,False,False,1,1.30823,2020-04-06,,0,city,PE,0,0
Cabo de Santo Agostinho,2602902,2020-04-06,207048,False,False,5,2.4149,2020-04-06,0.2,1,city,PE,0,0
Cachoeirinha,2603108,2020-04-06,20380,False,False,1,4.90677,2020-04-06,,0,city,PE,1,0
Camaragibe,2603454,2020-04-06,157828,False,False,7,4.43521,2020-04-06,0.1429,1,city,PE,1,1
Caruaru,2604106,2020-04-06,361118,False,False,3,0.83075,2020-04-06,,0,city,PE,1,0
Fernando de Noronha,2605459,2020-04-06,3061,False,False,7,228.68344,2020-04-06,,0,city,PE,0,0
Goiana,2606200,2020-04-06,79758,False,False,1,1.25379,2020-04-06,1.0,1,city,PE,0,0
Importados/Indefinidos,,2020-04-06,,False,False,6,,2020-04-06,0.1667,1,city,PE,0,0
Ipubi,2607307,2020-04-06,30854,False,False,1,3.24107,2020-04-06,,0,city,PE,0,0
Jaboatão dos Guararapes,2607901,2020-04-06,702298,False,False,15,2.13585,2020-04-06,0.0667,1,city,PE,3,1
Lagoa do Carro,2608453,2020-04-06,18071,False,False,1,5.53373,2020-04-06,1.0,1,city,PE,1,1
Olinda,2609600,2020-04-06,392482,False,False,11,2.80268,2020-04-06,0.2727,3,city,PE,2,0
Palmares,2610004,2020-04-06,63250,False,False,1,1.58103,2020-04-06,1.0,1,city,PE,0,0
Paudalho,2610608,2020-04-06,56506,False,False,2,3.53945,2020-04-06,0.5,1,city,PE,2,1
Paulista,2610707,2020-04-06,331774,False,False,5,1.50705,2020-04-06,,0,city,PE,0,0
Petrolina,2611101,2020-04-06,349145,False,False,2,0.57283,2020-04-06,,0,city,PE,0,0
Recife,2611606,2020-04-06,1645727,False,False,146,8.87146,2020-04-06,0.1096,16,city,PE,7,2
São Lourenço da Mata,2613701,2020-04-06,113230,False,False,7,6.18211,2020-04-06,0.4286,3,city,PE,4,3
Campo Maior,2202208,2020-04-06,46833,False,False,1,2.13525,2020-04-06,,0,city,PI,0,0
Parnaíba,2207702,2020-04-06,153078,False,False,1,0.65326,2020-04-06,1.0,1,city,PI,0,0
Piracuruca,2208304,2020-04-06,28791,False,False,1,3.47331,2020-04-06,,0,city,PI,1,0
São José do Divino,2210052,2020-04-06,5346,False,False,1,18.70557,2020-04-06,1.0,1,city,PI,0,0
Teresina,2211001,2020-04-06,864845,False,False,22,2.54381,2020-04-06,0.0909,2,city,PI,1,0
Almirante Tamandaré,4100400,2020-04-06,118623,False,False,3,2.52902,2020-04-06,,0,city,PR,0,0
Arapongas,4101507,2020-04-06,123027,False,False,7,5.68981,2020-04-06,,0,city,PR,0,0
Araruna,4101705,2020-04-06,13970,False,False,2,14.31639,2020-04-06,,0,city,PR,0,0
Araucária,4101804,2020-04-06,143843,False,False,2,1.3904,2020-04-06,,0,city,PR,0,0
Assis Chateaubriand,4102000,2020-04-06,33362,False,False,3,8.99227,2020-04-06,,0,city,PR,0,0
Balsa Nova,4102307,2020-04-06,12941,False,False,1,7.72738,2020-04-06,,0,city,PR,0,0
Bandeirantes,4102406,2020-04-06,31367,False,False,1,3.18806,2020-04-06,,0,city,PR,1,0
Cambé,4103701,2020-04-06,106533,False,False,2,1.87735,2020-04-06,,0,city,PR,0,0
Campina Grande do Sul,4104006,2020-04-06,43288,False,False,1,2.31011,2020-04-06,,0,city,PR,0,0
Campo Largo,4104204,2020-04-06,132002,False,False,9,6.81808,2020-04-06,,0,city,PR,0,0
Campo Magro,4104253,2020-04-06,29318,False,False,1,3.41087,2020-04-06,,0,city,PR,0,0
Campo Mourão,4104303,2020-04-06,94859,False,False,13,13.70455,2020-04-06,0.2308,3,city,PR,0,0
Cascavel,4104808,2020-04-06,328454,False,False,36,10.96044,2020-04-06,0.0278,1,city,PR,1,0
Castro,4104907,2020-04-06,71484,False,False,2,2.79783,2020-04-06,,0,city,PR,0,0
Chopinzinho,4105409,2020-04-06,19254,False,False,1,5.19373,2020-04-06,,0,city,PR,0,0
Cianorte,4105508,2020-04-06,82620,False,False,11,13.31397,2020-04-06,0.0909,1,city,PR,0,0
Colombo,4105805,2020-04-06,243726,False,False,4,1.64119,2020-04-06,,0,city,PR,0,0
Contenda,4106209,2020-04-06,18584,False,False,1,5.38097,2020-04-06,,0,city,PR,0,0
Cornélio Procópio,4106407,2020-04-06,47845,False,False,1,2.09008,2020-04-06,,0,city,PR,0,0
Curitiba,4106902,2020-04-06,1933105,False,False,175,9.05279,2020-04-06,0.0171,3,city,PR,3,3
Faxinal,4107603,2020-04-06,17251,False,False,1,5.79677,2020-04-06,,0,city,PR,0,0
Fazenda Rio Grande,4107652,2020-04-06,100209,False,False,2,1.99583,2020-04-06,,0,city,PR,0,0
Foz do Iguaçu,4108304,2020-04-06,258532,False,False,25,9.66998,2020-04-06,,0,city,PR,1,0
Francisco Beltrão,4108403,2020-04-06,91093,False,False,1,1.09778,2020-04-06,,0,city,PR,0,0
Goioerê,4108601,2020-04-06,28884,False,False,1,3.46212,2020-04-06,,0,city,PR,0,0
Guaraniaçu,4109302,2020-04-06,12472,False,False,2,16.03592,2020-04-06,,0,city,PR,0,0
Guarapuava,4109401,2020-04-06,181504,False,False,1,0.55095,2020-04-06,,0,city,PR,0,0
Guaíra,4108809,2020-04-06,33119,False,False,2,6.03883,2020-04-06,,0,city,PR,0,0
Ibaiti,4109708,2020-04-06,31364,False,False,1,3.18837,2020-04-06,,0,city,PR,0,0
Ibema,4109757,2020-04-06,6352,False,False,1,15.74307,2020-04-06,,0,city,PR,0,0
Importados/Indefinidos,,2020-04-06,,False,False,8,,2020-04-06,,0,city,PR,2,0
Iretama,4110805,2020-04-06,10169,False,False,1,9.83381,2020-04-06,,0,city,PR,0,0
Lapa,4113205,2020-04-06,48163,False,False,2,4.15257,2020-04-06,,0,city,PR,0,0
Leópolis,4113403,2020-04-06,3954,False,False,1,25.29084,2020-04-06,,0,city,PR,0,0
Londrina,4113700,2020-04-06,569733,False,False,47,8.24948,2020-04-06,0.0213,1,city,PR,9,0
Mandirituba,4114302,2020-04-06,26869,False,False,1,3.72176,2020-04-06,,0,city,PR,0,0
Marechal Cândido Rondon,4114609,2020-04-06,52944,False,False,2,3.77758,2020-04-06,,0,city,PR,0,0
Maringá,4115200,2020-04-06,423666,False,False,23,5.4288,2020-04-06,0.087,2,city,PR,2,0
Mariópolis,4115309,2020-04-06,6610,False,False,2,30.25719,2020-04-06,,0,city,PR,1,0
Matinhos,4115705,2020-04-06,34720,False,False,2,5.76037,2020-04-06,,0,city,PR,0,0
Medianeira,4115804,2020-04-06,46198,False,False,4,8.65838,2020-04-06,,0,city,PR,0,0
Palmas,4117602,2020-04-06,50986,False,False,1,1.96132,2020-04-06,,0,city,PR,0,0
Palmeira,4117701,2020-04-06,33877,False,False,2,5.90371,2020-04-06,,0,city,PR,0,0
Paranaguá,4118204,2020-04-06,154936,False,False,5,3.22714,2020-04-06,,0,city,PR,0,0
Paranavaí,4118402,2020-04-06,88374,False,False,3,3.39466,2020-04-06,,0,city,PR,0,0
Pato Branco,4118501,2020-04-06,82881,False,False,3,3.61965,2020-04-06,,0,city,PR,0,0
Peabiru,4118808,2020-04-06,13996,False,False,1,7.1449,2020-04-06,,0,city,PR,0,0
Pinhais,4119152,2020-04-06,132157,False,False,7,5.29673,2020-04-06,,0,city,PR,0,0
Pinhão,4119301,2020-04-06,32391,False,False,1,3.08728,2020-04-06,,0,city,PR,0,0
Piraquara,4119509,2020-04-06,113036,False,False,1,0.88467,2020-04-06,,0,city,PR,0,0
Ponta Grossa,4119905,2020-04-06,351736,False,False,5,1.42152,2020-04-06,,0,city,PR,0,0
Primeiro de Maio,4120507,2020-04-06,11123,False,False,1,8.99038,2020-04-06,1.0,1,city,PR,1,1
Quatiguá,4120705,2020-04-06,7449,False,False,2,26.84924,2020-04-06,0.5,1,city,PR,0,0
Quatro Barras,4120804,2020-04-06,23559,False,False,0,,2020-04-06,,0,city,PR,0,0
Rio Branco do Sul,4122206,2020-04-06,32397,False,False,1,3.08671,2020-04-06,,0,city,PR,0,0
Rio Negro,4122305,2020-04-06,34170,False,False,1,2.92654,2020-04-06,,0,city,PR,0,0
Rolândia,4122404,2020-04-06,66580,False,False,1,1.50195,2020-04-06,,0,city,PR,0,0
Santa Fé,4123402,2020-04-06,12037,False,False,1,8.30772,2020-04-06,1.0,1,city,PR,0,0
Sarandi,4126256,2020-04-06,96688,False,False,2,2.06851,2020-04-06,,0,city,PR,0,0
Sertaneja,4126405,2020-04-06,5284,False,False,1,18.92506,2020-04-06,,0,city,PR,0,0
São José dos Pinhais,4125506,2020-04-06,323340,False,False,7,2.1649,2020-04-06,,0,city,PR,0,0
São Manoel do Paraná,4125555,2020-04-06,2160,False,False,1,46.2963,2020-04-06,,0,city,PR,0,0
Telêmaco Borba,4127106,2020-04-06,78974,False,False,6,7.59744,2020-04-06,,0,city,PR,0,0
